timestamp,wind_speed,wind_direction,temperature,pressure,relative_humidity,no,no2,pm25,pm10,o3
2023-06-22 14:48:00,0.31853,192.061,17.1238,1003.85,100.0,37.9002606,185.88398479999998,1.595,1.61833,29.0969252
2023-06-22 14:49:00,0.83097,186.851,17.1118,1003.83,100.0,37.8273462,185.51960319999998,1.56833,1.585,29.6451568
2023-06-22 14:50:00,0.62688,202.901,17.0406,1003.78,100.0,37.7276424,184.922628,1.50833,1.50833,29.6876888
2023-06-22 14:51:00,0.2611,164.138,17.0209,1003.78,100.0,37.6164381,183.8517048,1.55167,1.55167,29.8712036
2023-06-22 14:52:00,0.19231,254.313,17.0436,1003.68,100.0,37.550178,183.64140799999998,1.5,1.52,30.0416648
2023-06-22 14:53:00,0.24753,229.217,17.0185,1003.68,100.0,37.6026744,183.7633448,1.60833,1.60833,30.1019348
2023-06-22 14:54:00,0.25808,201.728,17.0195,1003.7,100.0,37.5808911,183.93829759999997,1.44,1.44,30.177728000000002
2023-06-22 14:55:00,0.27771,204.482,17.0215,1003.74,100.0,37.514471099999994,184.22565559999998,1.44833,1.44833,30.227551199999997
2023-06-22 14:56:00,0.42507,201.952,17.0221,1003.75,100.0,37.4873988,184.97530559999998,1.40333,1.40333,30.3313136
2023-06-22 14:57:00,0.16487,325.107,17.0221,1003.77,100.0,37.531420499999996,185.7613524,1.43667,1.43667,30.8263116
2023-06-22 14:58:00,0.15901,210.578,17.0222,1003.75,100.0,37.5746919,186.317306,1.42,1.42,31.072664
2023-06-22 14:59:00,0.2646,226.283,17.0228,1003.73,100.0,37.589661,186.74427279999998,1.51167,1.51167,31.130758399999998
2023-06-22 15:00:00,0.37034,215.737,17.0283,1003.75,100.0,37.4528973,186.7820796,1.58,1.6,31.2844616
2023-06-22 15:01:00,0.54657,196.444,17.0476,1003.82,100.0,37.3055433,186.50993079999998,1.49167,1.49167,31.357256
2023-06-22 15:02:00,0.26991,193.35,17.0111,1003.82,100.0,37.1902554,186.0709696,1.48833,1.48833,31.39528
2023-06-22 15:03:00,0.3488,241.835,17.0245,1003.81,100.0,37.0350417,185.7938576,1.51167,1.51167,31.3408116
2023-06-22 15:04:00,0.14395,245.463,17.0251,1003.83,100.0,36.8456217,185.02584,1.55167,1.55167,31.2367356
2023-06-22 15:05:00,0.10153,103.529,17.0251,1003.84,100.0,36.6713307,184.35501839999998,1.485,1.485,31.258374
2023-06-22 15:06:00,0.73627,171.115,17.0387,1003.82,100.0,36.4454535,183.7781968,1.49167,1.53167,31.15273
2023-06-22 15:07:00,0.27656,174.729,17.0913,1003.83,100.0,36.344396700000004,183.3894128,1.50833,1.50833,30.6511268
2023-06-22 15:08:00,0.4023,249.745,17.0857,1003.81,100.0,36.345762,183.1066608,1.43167,1.43167,30.303736400000002
2023-06-22 15:09:00,0.21006,219.742,17.0229,1003.82,100.0,36.3645195,183.5368048,1.47667,1.47667,30.1393512
2023-06-22 15:10:00,0.56971,192.114,17.0263,1003.86,100.0,36.4080861,184.3670316,1.50333,1.58333,30.116948400000002
2023-06-22 15:11:00,0.26667,211.769,17.0353,1003.78,100.0,36.4914555,184.8862312,1.52833,1.62833,30.187136
2023-06-22 15:12:00,0.28835,243.632,17.0332,1003.84,100.0,36.6150582,185.6641564,1.48,1.48,30.3082248
2023-06-22 15:13:00,0.36883,208.632,17.0601,1003.83,100.0,36.7533348,186.48342279999997,1.42,1.44,30.492014
2023-06-22 15:14:00,0.33331,247.093,17.0221,1003.84,100.0,36.8500128,187.14365999999998,1.51167,1.51167,30.775626
2023-06-22 15:15:00,0.35192,248.437,17.005,1003.84,100.0,36.8666547,187.52819519999997,1.515,1.52667,31.045243600000003
2023-06-22 15:16:00,0.24299,197.445,16.9604,1003.82,100.0,36.8767899,187.46670039999998,1.545,1.55333,31.481265199999996
2023-06-22 15:17:00,0.54098,207.284,17.0236,1003.8,100.0,36.814158299999995,187.261348,1.64,1.68,31.7708356
2023-06-22 15:18:00,0.34762,208.72,17.0236,1003.74,100.0,36.6908508,186.7661748,1.60833,1.62833,31.932613999999997
2023-06-22 15:19:00,0.13094,259.786,17.0238,1003.74,100.0,36.5671005,186.195012,1.58,1.58,31.984965600000002
2023-06-22 15:20:00,0.1533,97.331,17.0464,1003.75,100.0,36.46089,185.89282079999998,1.48333,1.48333,31.950352000000002
2023-06-22 15:21:00,0.50416,187.346,17.1156,1003.7,100.0,36.3327486,185.73625439999998,1.54,1.54,32.047862
2023-06-22 15:22:00,0.38191,210.29,17.0545,1003.71,100.0,36.2283585,185.18383519999998,1.54833,1.56833,32.132828
2023-06-22 15:23:00,0.1326,222.458,17.1014,1003.76,100.0,36.266931299999996,184.7201144,1.54833,1.58833,32.2087388
2023-06-22 15:24:00,0.29112,188.533,17.0562,1003.75,100.0,36.2256402,185.015594,1.56,1.56,32.2056616
2023-06-22 15:25:00,0.87608,199.918,17.1096,1003.7,100.0,36.2680014,185.4612856,1.52833,1.52833,32.1948032
2023-06-22 15:26:00,0.59529,187.96,17.0206,1003.7,100.0,36.348787800000004,186.2589884,1.575,1.575,32.185414800000004
2023-06-22 15:27:00,0.17554,204.813,17.0207,1003.75,100.0,36.4018869,186.9259372,1.54333,1.54333,32.50709
2023-06-22 15:28:00,0.43882,180.232,17.0245,1003.71,100.0,36.4642233,187.2122236,1.485,1.485,32.8573224
2023-06-22 15:29:00,0.52141,207.58,17.0373,1003.75,100.0,36.450152100000004,187.4511528,1.62,1.64,33.095109599999994
2023-06-22 15:30:00,0.35782,197.367,17.0373,1003.77,100.0,36.4241253,187.38858639999998,1.66333,1.68333,33.194834400000005
2023-06-22 15:31:00,0.07763,178.472,17.0562,1003.76,100.0,36.3179271,187.47553639999998,1.665,1.705,33.265609999999995
2023-06-22 15:32:00,0.21477,128.943,17.1317,1003.69,100.0,36.2781366,186.8036432,1.54,1.54,33.0999508
